celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,norm_name,success_score,week1_total,week2_total,week3_total,mean_judge_w1_3,fan_w1,fan_w2,fan_w3,mean_fan_w1_3,judge_slope,fan_slope,age,industry,partner,country,homestate,industry_b,partner_b
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,sam champion,0.19999999999999996,20.0,26.0,25.0,23.666666666666668,0.0344073555902432,0.033959871514166,0.0337937255781017,0.034053650894170305,2.5000000000000018,-0.00030681500607075,61,News Anchor,Cheryl Burke,United States,Kentucky,Other,Cheryl Burke
Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jessie james decker,0.4,20.0,25.0,26.0,23.666666666666668,0.0447213286084446,0.0436783159830528,0.0438932029486074,0.044097615846701604,2.999999999999999,-0.000414062829918599,34,Singer/Rapper,Alan Bersten,Italy,Unknown,Singer/Rapper,Other
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jordin sparks,0.4666666666666667,26.0,27.0,29.0,27.333333333333332,0.0680604333960671,0.0678848725730447,0.0702568141296294,0.06873404003291374,1.499999999999998,0.0010981903667811438,32,Singer/Rapper,Brandon Armstrong,United States,Arizona,Singer/Rapper,Other
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,heidi damelio,0.5333333333333333,24.0,28.0,32.0,28.0,0.0566626137449456,0.0571134578821198,0.0608748575716364,0.05821697639956727,3.999999999999999,0.0021061219133453983,50,Social Media Personality,Artem Chigvintsev,United States,Louisiana,Social Media Personality,Other
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,charli damelio,1.0,32.0,32.0,33.0,32.333333333333336,0.1153993138930148,0.1213107519089342,0.1305750348497059,0.12242836688388496,0.4999999999999961,0.00758786047834552,18,Social Media Personality,Mark Ballas,United States,Connecticut,Social Media Personality,Mark Ballas
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,teresa giudice,0.06666666666666665,20.0,23.0,,21.5,0.0355145867972845,0.0339649395657009,0.0264464305816778,0.0319753189815544,2.9999999999999964,-0.004534078107803354,50,TV Personality,Pasha Pashkov,United States,New Jersey,TV Personality,Other
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,vinny guadagnino,0.6,17.0,27.0,23.0,22.333333333333332,0.0838706535188456,0.0836543104803945,0.0816273416720941,0.0830507685571114,2.999999999999999,-0.0011216559233757576,34,TV Personality,Koko Iwasaki,United States,New York,TV Personality,Other
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,shangela,0.8,28.0,28.0,30.0,28.666666666666668,0.0656333260398111,0.0661555469239638,0.0691421789962839,0.0669770173200196,1.0000000000000002,0.0017544264782363972,40,TV Personality,Gleb Savchenko,United States,Texas,TV Personality,Other
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,gabby windey,0.9333333333333333,28.0,32.0,33.0,31.0,0.091380874835763,0.0960619457989136,0.1033980230362411,0.09694694789030589,2.5000000000000013,0.00600857410023905,31,TV Personality,Valentin Chmerkovskiy,United States,Illinois,TV Personality,Valentin Chmerkovskiy
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,jamie lynn spears,0.07692307692307687,15.0,16.0,,15.5,0.076151588387672,0.0729463833523054,0.0476852515247249,0.06559440775490077,0.9999999999999964,-0.014233168431473557,32,Actor/Actress,Alan Bersten,United States,Mississippi,Actor/Actress,Other
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,mira sorvino,0.3076923076923077,17.0,18.0,26.0,20.333333333333332,0.0848848595585711,0.085562236799158,0.0881387458163662,0.08619528072469844,4.4999999999999964,0.0016269431288975392,55,Actor/Actress,Gleb Savchenko,United States,New York,Actor/Actress,Other
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,barry williams,0.5384615384615384,16.0,15.0,25.0,18.666666666666668,0.0855899513784446,0.0799252548095988,0.080904456058217,0.08213988741542014,4.4999999999999964,-0.002342747660113803,68,Actor/Actress,Peta Murgatroyd,United States,California,Actor/Actress,Peta Murgatroyd
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,alyson hannigan,0.6923076923076923,13.0,19.0,24.0,18.666666666666668,0.0518539502461964,0.0536163555078449,0.053332185250797,0.05293416366827943,5.499999999999999,0.0007391175023003021,49,Actor/Actress,Sasha Farber,United States,Washington D.C.,Actor/Actress,Other
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,xochitl gomez,1.0,18.0,24.0,32.0,24.666666666666668,0.085208276793408,0.1000725503627296,0.114492660876044,0.09992449601072721,6.999999999999998,0.014642192041317986,17,Actor/Actress,Valentin Chmerkovskiy,United States,California,Actor/Actress,Valentin Chmerkovskiy
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,adrian peterson,0.23076923076923073,18.0,15.0,22.0,18.333333333333332,0.0817621299248772,0.0763507743932088,0.0733352686275596,0.07714939098188187,1.999999999999998,-0.0042134306486588,38,Athlete,Britt Stewart,United States,Texas,Athlete,Other
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,matt walsh,0.0,12.0,,,12.0,0.0562004626059875,0.035813594677928,0.0,0.030671352427971837,,-0.028100231302993755,58,Comedian,Koko Iwasaki,United States,Illinois,Comedian,Other
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,tyson beckford,0.15384615384615385,12.0,18.0,20.0,16.666666666666668,0.0439442584154107,0.044294931558535,0.0410828749750528,0.0431073549829995,3.999999999999999,-0.0014306917201789505,52,Model,Jenna Johnson,United States,New York,Model,Other
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,jason mraz,0.9230769230769231,21.0,24.0,34.0,26.333333333333332,0.0775858765089835,0.0911204501084622,0.1079620655852143,0.09222279740088668,6.4999999999999964,0.015188094538115397,46,Singer/Rapper,Daniella Karagach,United States,Virginia,Singer/Rapper,Other
Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,32,Eliminated Week 7,8,6.0,7.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,10.0,9.5,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,lele pons,0.46153846153846156,19.0,21.0,27.0,22.333333333333332,0.0480916909147639,0.0523254036821265,0.0548521491640585,0.05175641458698297,3.9999999999999982,0.003380229124647294,27,Social Media Personality,Brandon Armstrong,Venezuela,Unknown,Social Media Personality,Other
Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,32,Eliminated Week 9,6,4.0,4.0,4.0,,5.0,5.0,5.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,,6.0,6.0,6.0,,7.25,7.25,7.25,7.25,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,harry jowsey,0.6153846153846154,12.0,15.0,24.0,17.0,0.0572423937235379,0.0534538556288673,0.0531705466320065,0.054622265328137236,5.999999999999998,-0.002035923545765702,26,TV Personality,Rylee Arnold,Australia,Unknown,TV Personality,Other
Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,32,Eliminated Week 6,9,5.0,5.0,5.0,,4.0,4.0,4.0,,7.0,5.0,6.0,5.0,7.0,6.0,6.0,,8.0,8.0,8.0,,8.5,8.5,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,mauricio umansky,0.3846153846153846,15.0,12.0,23.0,16.666666666666668,0.0731940018573504,0.0633207568729855,0.0618930468043621,0.06613593517823267,3.999999999999998,-0.005650477526494144,53,TV Personality,Emma Slater,Mexico,Unknown,TV Personality,Emma Slater
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.75,9.75,8.75,9.75,9.0,9.0,9.0,9.0,9.75,9.75,9.75,9.75,9.0,10.0,9.0,10.0,10.0,9.5,10.0,,9.5,10.0,10.0,,charity lawson,0.7692307692307692,22.0,21.0,32.0,25.0,0.0763891307997034,0.0831139855969205,0.0950904252216269,0.08486451387275028,4.999999999999998,0.009350647210961748,27,TV Personality,Artem Chigvintsev,United States,Georgia,TV Personality,Other
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,7.0,7.0,7.0,,6.0,7.0,7.0,,9.0,8.0,9.0,8.0,8.0,9.0,8.0,,8.0,8.0,8.0,,10.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.75,10.75,10.75,10.75,9.0,9.0,9.0,10.0,9.5,9.5,10.0,,9.5,10.0,10.0,,ariana madix,0.8461538461538461,21.0,20.0,34.0,25.0,0.1019014288850929,0.1080834666493289,0.1280603234639696,0.11268173966613045,6.499999999999999,0.013079447289438337,38,TV Personality,Pasha Pashkov,United States,Florida,TV Personality,Other
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,6.0,6.0,5.0,,7.0,6.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,tori spelling,0.0,17.0,19.0,,18.0,0.0424966467407526,0.0417451758437596,0.0377424210282329,0.0406614145375817,2.0,-0.0023771128562598467,51,Actor/Actress,Pasha Pashkov,United States,California,Actor/Actress,Other
Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,5.0,5.0,5.0,,6.0,4.0,5.0,,6.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,eric roberts,0.18181818181818177,15.0,15.0,23.0,17.666666666666668,0.0591526720839388,0.0545722042083958,0.0537871634973062,0.05583734659654693,3.9999999999999982,-0.0026827542933162965,68,Actor/Actress,Britt Stewart,United States,California,Actor/Actress,Other
Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,6.0,5.0,5.0,,6.0,4.0,5.0,,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,reginald veljohnson,0.18181818181818177,16.0,15.0,21.0,17.333333333333332,0.0826411639340445,0.076241872350729,0.0745832404969006,0.07782209226055804,2.5000000000000004,-0.004028961718571947,74,Actor/Actress,Emma Slater,United States,New York,Actor/Actress,Emma Slater
Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,33,3rd Place,3,8.0,7.0,8.0,,8.0,8.0,8.0,,8.5,8.5,9.0,8.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,10.0,11.0,11.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,10.0,10.0,10.0,,,,,,,,,,chandler kinney,0.8181818181818181,23.0,24.0,34.5,27.166666666666668,0.0733394636326515,0.0779215336129975,0.0801874644413055,0.07714948722898483,5.749999999999999,0.0034240004043270002,24,Actor/Actress,Brandon Armstrong,United States,California,Actor/Actress,Other
Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,33,Eliminated Week 7,6,8.0,7.0,7.0,,8.0,7.0,7.0,,7.0,6.5,6.0,6.5,7.0,8.0,7.0,7.0,8.0,8.0,8.0,,11.0,10.0,10.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,dwight howard,0.5454545454545454,22.0,22.0,26.0,23.333333333333332,0.0722239312029994,0.0743658649813536,0.074125896130519,0.07357189743829066,2.0000000000000004,0.0009509824637597932,38,Athlete,Daniella Karagach,United States,Georgia,Athlete,Other
Danny Amendola,Witney Carson,Athlete,Texas,United States,39,33,5th Place,5,7.0,6.0,7.0,,7.0,7.0,7.0,,7.5,7.5,8.0,7.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5,,10.0,9.0,9.0,,8.5,8.5,8.5,,9.0,9.0,9.0,,9.0,9.5,9.5,,,,,,,,,,danny amendola,0.6363636363636364,20.0,21.0,30.0,23.666666666666668,0.0993872009986494,0.1007417159418736,0.1019352914241163,0.10068806945487975,4.9999999999999964,0.0012740452127334547,39,Athlete,Witney Carson,United States,Texas,Athlete,Witney Carson
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,7.0,7.0,7.0,,8.0,7.0,7.0,,8.0,8.0,7.5,7.5,8.0,9.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.5,9.0,8.5,,9.0,8.5,9.0,,10.0,9.5,10.0,,,,,,,,,,stephen nedoroscik,0.7272727272727273,21.0,22.0,31.0,24.666666666666668,0.042932699560999,0.0442059478853968,0.0448978616912912,0.04401216971256233,4.999999999999998,0.0009825810651460933,26,Athlete,Rylee Arnold,United States,Florida,Athlete,Other
Ilona Maher,Alan Bersten,Athlete,California,United States,28,33,2nd Place,2,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.0,7.0,6.5,8.0,8.0,8.0,8.0,9.0,8.5,8.5,,8.0,8.0,8.0,,9.0,8.5,8.5,,9.5,9.5,9.5,,9.5,9.5,9.5,,,,,,,,,,ilona maher,0.9090909090909091,18.0,21.0,28.0,22.333333333333332,0.1055035856593347,0.1069414587647583,0.1073994056183502,0.1066148166808144,5.000000000000001,0.0009479099795077521,28,Athlete,Alan Bersten,United States,California,Athlete,Other
Anna Delvey,Ezra Sosa,Con artist,,Russia,33,33,Eliminated Week 2,12,6.0,6.0,6.0,,6.0,5.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,anna delvey,0.0,18.0,17.0,,17.5,0.0533144907694634,0.0507539263810561,0.0458873634998979,0.049985260216805806,-1.0000000000000018,-0.0037135636347827477,33,Con artist,Ezra Sosa,Russia,Unknown,Other,Other
Brooks Nader,Gleb Savchenko,Model,New York,United States,27,33,Eliminated Week 4,9,6.0,6.0,6.0,,7.0,6.0,7.0,,7.5,7.5,8.0,7.5,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,brooks nader,0.2727272727272727,18.0,20.0,30.5,22.833333333333332,0.0624999350629976,0.0623655596807925,0.063222972639987,0.06269615579459237,6.2499999999999964,0.00036151878849469626,27,Model,Gleb Savchenko,United States,New York,Model,Other
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,7.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,phaedra parks,0.36363636363636365,19.0,21.0,28.0,22.666666666666668,0.0815948249715569,0.082706853568833,0.0830610225113536,0.08245423368391451,4.500000000000001,0.0007330987698983501,51,TV Personality,Val Chmerkovskiy,United States,Georgia,TV Personality,Other
Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,33,Eliminated Week 6,7,7.0,6.0,6.0,,6.0,6.0,7.0,,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.5,8.5,8.5,,11.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,jenn tran,0.4545454545454546,19.0,19.0,31.0,23.0,0.0875734630818449,0.0860248959853312,0.0873713621517664,0.08698990707298082,5.9999999999999964,-0.00010105046503924479,26,TV Personality,Sasha Farber,United States,Florida,TV Personality,Other
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,8.5,8.5,9.0,,11.0,10.0,11.0,,9.0,9.5,9.0,,9.5,10.0,9.5,,9.5,10.0,10.0,,,,,,,,,,joey graziadei,1.0,21.0,22.0,35.0,26.0,0.1373399223007668,0.1414129907947224,0.1457985348689724,0.1415171493214872,7.000000000000001,0.004229306284102803,29,TV Personality,Jenna Johnson,United States,Louisiana,TV Personality,Other
Corey Feldman,Jenna Johnson,Actor/Actress,California,United States,54,34,Eliminated Week 2,13,4.0,5.0,,,5.0,5.0,5.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,corey feldman,0.0,9.0,15.0,,12.0,0.0653701545997987,0.0545905483033619,0.0448846173077662,0.05494844007030893,5.999999999999997,-0.010242768646016245,54,Actor/Actress,Jenna Johnson,United States,California,Actor/Actress,Other
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,6.0,6.0,,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5,9.5,9.5,9.0,9.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,danielle fishel,0.41666666666666663,12.0,19.0,21.0,17.333333333333332,0.0721440389122365,0.0691745313294715,0.0701365963997267,0.0704850555471449,4.499999999999999,-0.0010037212562549014,44,Actor/Actress,Pasha Pashkov,United States,California,Actor/Actress,Other
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,6.0,6.0,,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,10.0,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,elaine hendrix,0.6666666666666667,12.0,21.0,21.0,18.0,0.0627521298908391,0.0644730415220222,0.0653697192447237,0.06419829688586166,4.5,0.0013087946769422887,55,Actor/Actress,Alan Bersten (Rashad Jennings week 9),United States,Georgia,Actor/Actress,Other
Baron Davis,Britt Stewart,Athlete,California,United States,46,34,Eliminated Week 2,13,5.0,5.0,,,6.0,6.0,6.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,baron davis,0.0,10.0,18.0,,14.0,0.0470676499255488,0.0435979762644378,0.035846470512586,0.042170698900857534,7.9999999999999964,-0.0056105897064814055,46,Athlete,Britt Stewart,United States,California,Athlete,Other
Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,34,3rd Place,3,5.0,5.0,,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,9.5,10.0,9.5,9.5,10.5,9.5,9.5,9.5,9.5,9.5,,9.6666,10.0,10.0,,jordan chiles,0.8333333333333334,10.0,22.0,24.0,18.666666666666668,0.0608580530187006,0.0647246482763451,0.0676193182000554,0.0644006731650337,7.0,0.0033806325906773982,24,Athlete,Ezra Sosa (Apolo Anton Ohno week 9),United States,Texas,Athlete,Other
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,5.0,4.0,,,6.0,5.0,5.0,,6.0,6.0,6.0,,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.25,7.25,7.25,7.25,8.0,8.5,9.5,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,andy richter,0.5,9.0,16.0,18.0,14.333333333333334,0.043281312212871,0.0374145323126416,0.0368159621416396,0.03917060222238406,4.499999999999998,-0.003232675035615705,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),United States,California,Comedian,Other
